neo_id,neo_reference_id,name,nasa_jpl_url,absolute_magnitude_h,diameter_min_km,diameter_max_km,velocity_kms,miss_distance_km,approach_date,approach_date_full,orbiting_body,is_hazardous,is_sentry,created_at
2003361,2003361,3361 Orpheus (1982 HR),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2003361,19.56,0.3255029858,0.727846803,9.0768495495,5673385.615127522,2025-11-19,2025-Nov-19 01:27,Earth,true,false,2025-10-03 19:19:02.427056
2085770,2085770,85770 (1998 UP1),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2085770,20.72,0.1907897226,0.4266187892,16.3684345492,57986612.60543506,2025-10-13,2025-Oct-13 22:50,Earth,false,false,2025-10-03 19:15:36.514855
2099907,2099907,99907 (1989 VA),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2099907,17.93,0.6895328745,1.54184238,19.827032048,27622619.356832154,2025-10-24,2025-Oct-24 23:52,Earth,false,false,2025-10-03 19:19:00.869599
2138175,2138175,138175 (2000 EE104),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2138175,20.49,0.2121069879,0.4742856434,6.3696666511,18284485.487655617,2025-11-06,2025-Nov-06 14:44,Earth,true,false,2025-10-03 19:19:00.869599
2138852,2138852,138852 (2000 WN10),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2138852,20.3,0.2315021222,0.5176544822,16.0835108909,25822595.77667504,2025-11-10,2025-Nov-10 17:02,Earth,false,false,2025-10-03 19:19:01.670502
2144900,2144900,144900 (2004 VG64),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2144900,18.29,0.5841911542,1.3062911326,28.475968817,12784021.546439795,2025-10-23,2025-Oct-23 01:57,Earth,true,false,2025-10-03 19:19:00.208277
2162080,2162080,162080 (1998 DG16),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2162080,19.95,0.2719912773,0.6081909854,17.0825053715,61525294.06124466,2025-10-08,2025-Oct-08 12:06,Earth,false,false,2025-10-03 13:34:50.502954
2162142,2162142,162142 (1998 VR),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2162142,18.83,0.4555698523,1.0186851583,12.3530070794,29772682.220830217,2025-10-26,2025-Oct-26 17:22,Earth,false,false,2025-10-03 19:19:00.869599
2164206,2164206,164206 (2004 FN18),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2164206,17.66,0.7808272775,1.7459828712,11.916102043,16796323.276363116,2025-11-07,2025-Nov-07 16:57,Earth,false,false,2025-10-03 19:19:01.670502
2208023,2208023,208023 (1999 AQ10),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2208023,20.52,0.2091967709,0.4677782004,16.1585371089,44350723.61090935,2025-10-26,2025-Oct-26 04:34,Earth,true,false,2025-10-03 19:19:00.869599
2247517,2247517,247517 (2002 QY6),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2247517,19.64,0.313729225,0.7015198735,18.2933115903,20515575.808930915,2025-10-05,2025-Oct-05 00:22,Earth,false,false,2025-10-03 13:34:50.502954
2306383,2306383,306383 (1993 VD),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2306383,21.49,0.1338304618,0.2992540101,12.0937452605,36229439.909612484,2025-11-03,2025-Nov-03 06:11,Earth,true,false,2025-10-03 19:19:00.869599
2319988,2319988,319988 (2007 DK),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2319988,19.45,0.3424167308,0.7656670868,14.2822478089,19650688.633822095,2025-10-05,2025-Oct-05 10:50,Earth,false,false,2025-10-03 13:34:50.502954
2348306,2348306,348306 (2005 AY28),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2348306,21.55,0.1301832102,0.2910985075,14.352505896,21919364.028674703,2025-11-11,2025-Nov-11 08:58,Earth,true,false,2025-10-03 19:19:01.670502
2376879,2376879,376879 (2001 WW1),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2376879,22.35,0.0900647767,0.2013909631,13.192614997,33377882.653771274,2025-11-25,2025-Nov-25 19:22,Earth,false,false,2025-10-03 19:19:02.427056
2410777,2410777,410777 (2009 FD),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2410777,22.18,0.0973991073,0.217791025,25.3729599626,46770632.20487786,2025-11-10,2025-Nov-10 05:22,Earth,false,false,2025-10-03 19:19:01.670502
2428209,2428209,428209 (2006 VC),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2428209,20.12,0.2515098375,0.5623930936,20.5205337236,64358027.92573653,2025-11-14,2025-Nov-14 10:42,Earth,true,false,2025-10-03 19:19:01.670502
2434051,2434051,434051 (2001 UW16),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2434051,19.69,0.3065878759,0.6855513317,20.7286502543,74064914.21647316,2025-11-12,2025-Nov-12 00:44,Earth,false,false,2025-10-03 19:19:01.670502
2434196,2434196,434196 (2003 HG2),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2434196,21.59,0.1278070988,0.285785361,10.932463649,6677100.885178236,2025-10-27,2025-Oct-27 23:12,Earth,true,false,2025-10-03 19:19:00.869599
2469219,2469219,469219 Kamo`oalewa (2016 HO3),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2469219,24.31,0.0365220357,0.0816657545,4.6134711312,17924030.25763869,2025-11-02,2025-Nov-02 04:13,Earth,false,false,2025-10-03 19:19:00.869599
2477719,2477719,477719 (2010 SG15),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2477719,25.26,0.0235806068,0.0527278398,5.1613522899,14627344.868727792,2025-10-06,2025-Oct-06 21:14,Earth,false,false,2025-10-03 13:34:50.502954
2481127,2481127,481127 (2005 UJ6),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2481127,21.5,0.1332155667,0.2978790628,27.9761751978,71199142.63477795,2025-11-08,2025-Nov-08 02:33,Earth,false,false,2025-10-03 19:19:01.670502
2497232,2497232,497232 (2005 EF),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2497232,20.74,0.1890405519,0.4227075246,9.179064926,66532318.0451028,2025-10-12,2025-Oct-12 18:49,Earth,false,false,2025-10-03 19:15:37.148944
2504181,2504181,504181 (2006 TC),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2504181,18.81,0.4597851883,1.028110936,51.7044125793,74718468.89377016,2025-10-12,2025-Oct-12 01:38,Earth,false,false,2025-10-03 19:15:37.148944
2509505,2509505,509505 (2007 VL8),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2509505,21.23,0.1508533561,0.3373183589,26.4021429796,74434294.7994894,2025-10-30,2025-Oct-30 07:04,Earth,false,false,2025-10-03 19:19:00.869599
2516155,2516155,516155 (2016 DP),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2516155,20.11,0.2526707542,0.5649889822,16.6869774533,4787018.44481454,2025-11-24,2025-Nov-24 00:56,Earth,true,false,2025-10-03 19:19:03.299427
2517046,2517046,517046 (2013 AA53),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2517046,19.54,0.3285148278,0.7345814866,20.5754962573,55516801.168951735,2025-11-17,2025-Nov-17 12:26,Earth,false,false,2025-10-03 19:19:01.670502
2529951,2529951,529951 (2010 UD),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2529951,21.08,0.1616422833,0.3614431336,13.24977885,47339925.687420115,2025-10-14,2025-Oct-14 12:26,Earth,true,false,2025-10-03 19:15:36.514855
2706765,2706765,706765 (2010 TK7),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2706765,20.78,0.185590173,0.4149922428,15.8792524702,38840884.849893816,2025-11-28,2025-Nov-28 12:27,Earth,false,false,2025-10-03 19:19:02.427056
2843079,2843079,843079 (2016 CB32),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2843079,18.7,0.4836764882,1.0815335068,4.6294978741,29494151.047964584,2025-11-19,2025-Nov-19 19:12,Earth,false,false,2025-10-03 19:19:02.427056
3063789,3063789,(2000 UR16),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3063789,23.9,0.04411182,0.0986370281,10.9895822727,46826163.29325675,2025-11-21,2025-Nov-21 14:51,Earth,false,false,2025-10-03 19:19:02.427056
3092506,3092506,(2001 WJ4),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3092506,27.4,0.0088014652,0.0196806745,18.2830043948,74084958.19180362,2025-10-05,2025-Oct-05 05:34,Earth,false,false,2025-10-03 13:34:50.502954
3117427,3117427,(2002 EM7),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3117427,24.4,0.0350392641,0.0783501764,15.3883398652,60678936.871182755,2025-11-03,2025-Nov-03 01:37,Earth,false,true,2025-10-03 19:19:00.869599
3163746,3163746,(2003 UC5),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3163746,20.35,0.2262324906,0.5058712276,23.986036034,57588819.81151674,2025-10-09,2025-Oct-09 06:11,Earth,false,false,2025-10-03 13:34:50.502954
3164410,3164410,(2003 UG22),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3164410,21.2,0.1529519353,0.3420109247,25.2441463566,74516130.74349526,2025-10-30,2025-Oct-30 07:14,Earth,false,false,2025-10-03 19:19:00.869599
3167367,3167367,(2003 WT153),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3167367,28.0,0.0066765941,0.0149293183,17.2201516264,60790426.329376824,2025-11-25,2025-Nov-25 01:41,Earth,false,true,2025-10-03 19:19:02.427056
3255174,3255174,(2004 SW26),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3255174,25.66,0.0196134944,0.0438571068,21.2348817181,58913122.35955108,2025-10-06,2025-Oct-06 03:02,Earth,false,false,2025-10-03 13:34:50.502954
3261401,3261401,(2004 VZ),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3261401,24.6,0.0319561887,0.0714562102,12.2237645562,11293624.567366298,2025-11-07,2025-Nov-07 04:49,Earth,false,false,2025-10-03 19:19:01.670502
3274691,3274691,(2005 FC),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3274691,24.5,0.0334622374,0.0748238376,11.8402695692,30935530.04096453,2025-11-22,2025-Nov-22 10:04,Earth,false,false,2025-10-03 19:19:03.299427
3277704,3277704,(2005 JR5),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3277704,22.1,0.1010543415,0.2259643771,15.6095272926,58594706.659208156,2025-11-16,2025-Nov-16 18:57,Earth,false,false,2025-10-03 19:19:02.427056
3293923,3293923,(2005 TH50),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3293923,28.0,0.0066765941,0.0149293183,17.0281866342,56391927.46555419,2025-11-25,2025-Nov-25 03:19,Earth,false,true,2025-10-03 19:19:02.427056
3307228,3307228,(2005 XT77),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3307228,21.41,0.138852907,0.310484539,10.6350665301,39992924.98686976,2025-11-08,2025-Nov-08 20:48,Earth,true,false,2025-10-03 19:19:01.670502
3309832,3309832,(2005 YO128),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3309832,24.6,0.0319561887,0.0714562102,13.8516754215,48285334.8734828,2025-11-05,2025-Nov-05 16:28,Earth,false,false,2025-10-03 19:19:00.869599
3311964,3311964,(2006 AM4),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3311964,21.8,0.1160259082,0.2594418179,29.3116057392,40246260.36287745,2025-11-06,2025-Nov-06 09:35,Earth,true,false,2025-10-03 19:19:00.869599
3358222,3358222,(2006 VX2),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3358222,24.78,0.0294140602,0.0657718381,15.8620725849,33728426.27691135,2025-11-10,2025-Nov-10 23:34,Earth,false,false,2025-10-03 19:19:01.670502
3359094,3359094,(2006 WV),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3359094,27.2,0.0096506147,0.0215794305,18.629036066,19827513.43584039,2025-11-13,2025-Nov-13 09:22,Earth,false,true,2025-10-03 19:19:01.670502
3370286,3370286,(2007 EV),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3370286,25.0,0.02658,0.0594346868,23.2798599159,65573368.920384064,2025-10-11,2025-Oct-11 17:36,Earth,false,true,2025-10-03 19:15:37.148944
3373917,3373917,(2007 GS4),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3373917,21.2,0.1529519353,0.3420109247,14.0466173557,17478120.789853778,2025-10-28,2025-Oct-28 02:52,Earth,false,false,2025-10-03 19:19:00.869599
3388887,3388887,(2007 US),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3388887,22.74,0.0752583992,0.1682828966,14.0431032706,61796378.05766446,2025-10-09,2025-Oct-09 22:36,Earth,false,false,2025-10-03 13:34:50.502954
3401433,3401433,(2008 CT1),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3401433,27.7,0.0076657557,0.0171411509,27.4750410566,64276072.557751045,2025-11-06,2025-Nov-06 02:00,Earth,false,true,2025-10-03 19:19:00.869599
3409433,3409433,(2008 GC110),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3409433,22.3,0.0921626549,0.2060819612,19.3029831513,69828083.8559068,2025-11-27,2025-Nov-27 18:08,Earth,false,false,2025-10-03 19:19:02.427056
3418110,3418110,(2008 NP3),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3418110,22.83,0.0722029558,0.1614507173,11.3944990023,46258936.16121345,2025-11-27,2025-Nov-27 13:04,Earth,false,false,2025-10-03 19:19:02.427056
3427459,3427459,(2008 SS),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3427459,22.18,0.0973991073,0.217791025,14.5278596145,17860588.568532284,2025-10-03,2025-Oct-03 22:04,Earth,false,false,2025-10-03 13:34:50.502954
3428698,3428698,(2008 TD),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3428698,25.4,0.022108281,0.0494356193,14.1369290299,24268337.351831708,2025-10-04,2025-Oct-04 03:35,Earth,false,false,2025-10-03 13:34:50.502954
3430307,3430307,(2008 TA4),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3430307,25.1,0.0253837029,0.0567596853,8.1450322422,11973437.560392903,2025-10-13,2025-Oct-13 18:43,Earth,false,false,2025-10-03 19:15:36.514855
3432703,3432703,(2008 US2),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3432703,23.8,0.046190746,0.1032856481,3.2359587407,17613227.592900064,2025-11-08,2025-Nov-08 01:37,Earth,false,false,2025-10-03 19:19:01.670502
3433365,3433365,(2008 UE7),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3433365,20.4,0.2210828104,0.4943561926,22.9759602119,69302024.26251306,2025-11-17,2025-Nov-17 06:16,Earth,true,false,2025-10-03 19:19:01.670502
3445543,3445543,(2009 CD),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3445543,23.03,0.0658498783,0.1472448042,17.5234709193,73842363.62870641,2025-11-17,2025-Nov-17 05:01,Earth,false,false,2025-10-03 19:19:02.427056
3457386,3457386,(2009 HC),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3457386,24.79,0.0292789148,0.0654696439,4.2074988705,3276522.139198686,2025-10-26,2025-Oct-26 10:59,Earth,false,false,2025-10-03 19:19:00.869599
3462097,3462097,(2009 KT21),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3462097,19.87,0.2821986791,0.6310154296,4.2049246419,60860148.95985411,2025-11-21,2025-Nov-21 01:11,Earth,false,false,2025-10-03 19:19:02.427056
3465236,3465236,(2009 OS5),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3465236,24.4,0.0350392641,0.0783501764,4.5507998261,38427564.126184806,2025-11-14,2025-Nov-14 17:23,Earth,false,false,2025-10-03 19:19:01.670502
3468431,3468431,(2009 SA100),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3468431,23.9,0.04411182,0.0986370281,8.2865047366,63608113.69994324,2025-11-16,2025-Nov-16 03:50,Earth,false,false,2025-10-03 19:19:02.427056
3471585,3471585,(2009 UC),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3471585,26.6,0.0127219879,0.0284472297,22.4517994095,73240137.56634384,2025-10-25,2025-Oct-25 15:17,Earth,false,false,2025-10-03 19:19:00.208277
3475235,3475235,(2009 VT),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3475235,22.25,0.0943093989,0.2108822268,6.2624474112,63758146.2564741,2025-11-21,2025-Nov-21 12:15,Earth,false,false,2025-10-03 19:19:02.427056
3478652,3478652,(2009 WB54),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3478652,26.4,0.0139493823,0.0311917671,16.3123621065,19403802.75110542,2025-11-28,2025-Nov-28 18:21,Earth,false,false,2025-10-03 19:19:02.427056
3520665,3520665,(2010 JU34),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3520665,22.28,0.0930154254,0.2079888141,14.7294685843,69827411.92211391,2025-11-18,2025-Nov-18 15:33,Earth,false,false,2025-10-03 19:19:02.427056
3541504,3541504,(2010 OF101),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3541504,19.78,0.2941406018,0.6577183805,13.7651584729,15867843.856851524,2025-10-24,2025-Oct-24 16:20,Earth,false,false,2025-10-03 19:19:00.869599
3548081,3548081,(2010 TK7),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3548081,20.78,0.185590173,0.4149922428,15.8792524037,38840884.999491684,2025-11-28,2025-Nov-28 12:27,Earth,false,false,2025-10-03 19:19:02.427056
3551066,3551066,(2010 VC72),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3551066,23.1,0.063760979,0.1425738833,6.4339468107,50364366.245319374,2025-11-16,2025-Nov-16 16:27,Earth,false,false,2025-10-03 19:19:02.427056
3551067,3551067,(2010 VD72),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3551067,21.54,0.1307841086,0.2924421572,13.992487497,27855727.350520764,2025-11-05,2025-Nov-05 02:15,Earth,true,false,2025-10-03 19:19:00.869599
3552538,3552538,(2010 WC3),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3552538,22.16,0.0983003302,0.2198062205,17.0203480229,56516044.838989854,2025-10-30,2025-Oct-30 08:57,Earth,false,false,2025-10-03 19:19:00.869599
3552662,3552662,(2010 WA9),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3552662,25.6,0.0201629919,0.0450858206,21.7308536379,66886523.22570899,2025-11-17,2025-Nov-17 00:09,Earth,false,false,2025-10-03 19:19:02.427056
3553169,3553169,(2010 XC15),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3553169,21.48,0.1344481952,0.3006353038,25.6612162793,72732607.1651283,2025-11-21,2025-Nov-21 16:51,Earth,true,false,2025-10-03 19:19:02.427056
3558382,3558382,(2011 ED12),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3558382,26.8,0.0116025908,0.0259441818,6.2679225824,17899084.738017254,2025-11-06,2025-Nov-06 12:10,Earth,false,false,2025-10-03 19:19:00.869599
3559839,3559839,(2011 EL51),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3559839,21.91,0.1102947845,0.2466266358,20.7312994732,13254373.211812522,2025-11-05,2025-Nov-05 04:57,Earth,true,false,2025-10-03 19:19:00.869599
3559911,3559911,(2011 ET74),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3559911,26.2,0.0152951935,0.0342010925,18.0792095644,65301756.58916678,2025-10-07,2025-Oct-07 00:54,Earth,false,false,2025-10-03 13:34:50.502954
3564040,3564040,(2011 HO5),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3564040,24.23,0.0378926498,0.0847305409,12.2579125083,32334597.28104643,2025-11-20,2025-Nov-20 21:07,Earth,false,false,2025-10-03 19:19:02.427056
3576729,3576729,(2011 OB57),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3576729,26.0,0.0167708462,0.0375007522,4.52255694,17201403.491161898,2025-11-11,2025-Nov-11 17:15,Earth,false,false,2025-10-03 19:19:01.670502
3587872,3587872,(2011 WA),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3587872,21.67,0.1231841913,0.2754482254,15.3224505119,17926086.749638002,2025-11-14,2025-Nov-14 01:21,Earth,false,false,2025-10-03 19:19:01.670502
3599872,3599872,(2012 DR32),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3599872,24.8,0.0291443905,0.0651688382,12.6789433327,49363422.0514136,2025-10-29,2025-Oct-29 00:06,Earth,false,false,2025-10-03 19:19:00.869599
3611399,3611399,(2012 TP231),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3611399,24.9,0.0278326768,0.0622357573,6.6748165102,5824214.316562734,2025-10-25,2025-Oct-25 02:45,Earth,false,false,2025-10-03 19:19:00.208277
3611402,3611402,(2012 TR231),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3611402,23.9,0.04411182,0.0986370281,18.3828706129,47911936.97430581,2025-10-07,2025-Oct-07 04:49,Earth,false,false,2025-10-03 13:34:50.502954
3612164,3612164,(2012 TA259),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3612164,20.36,0.2251930467,0.5035469604,36.4366286631,70170345.77088325,2025-10-09,2025-Oct-09 15:17,Earth,false,false,2025-10-03 13:34:50.502954
3616699,3616699,(2012 VP6),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3616699,24.2,0.0384197891,0.0859092601,4.485072737,17538522.740000505,2025-10-24,2025-Oct-24 21:05,Earth,false,false,2025-10-03 19:19:00.869599
3617076,3617076,(2012 VC26),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3617076,28.7,0.0048367649,0.0108153351,6.4397323609,5109065.020100448,2025-11-11,2025-Nov-11 14:57,Earth,false,false,2025-10-03 19:19:01.670502
3620868,3620868,(2012 XF133),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3620868,22.2,0.096506147,0.2157943048,10.7496906423,17558705.482315175,2025-11-17,2025-Nov-17 04:48,Earth,false,false,2025-10-03 19:19:02.427056
3634154,3634154,(2013 GM3),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3634154,26.3,0.0146067964,0.0326617897,8.4517094845,47293375.333172,2025-11-14,2025-Nov-14 18:09,Earth,false,true,2025-10-03 19:19:01.670502
3638502,3638502,(2013 JE29),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3638502,23.59,0.0508809225,0.1137732014,27.1122029124,70005197.92036653,2025-11-10,2025-Nov-10 14:30,Earth,false,false,2025-10-03 19:19:01.670502
3644727,3644727,(2013 NJ4),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3644727,27.4,0.0088014652,0.0196806745,6.3633048429,4823403.444278709,2025-11-20,2025-Nov-20 02:30,Earth,false,true,2025-10-03 19:19:02.427056
3648864,3648864,(2013 TT5),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3648864,26.3,0.0146067964,0.0326617897,8.081453263,26175195.62253827,2025-10-06,2025-Oct-06 19:39,Earth,false,false,2025-10-03 13:34:50.502954
3651199,3651199,(2013 TW135),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3651199,20.56,0.2053784995,0.459240286,21.6203581448,74597044.89534576,2025-10-30,2025-Oct-30 10:09,Earth,false,false,2025-10-03 19:19:00.869599
3652983,3652983,(2013 UD1),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3652983,24.7,0.0305179233,0.0682401509,21.2400110534,62880885.87145715,2025-11-09,2025-Nov-09 11:32,Earth,false,false,2025-10-03 19:19:01.670502
3653259,3653259,(2013 UR5),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3653259,23.07,0.0646479826,0.1445572836,8.8885847287,30160906.974339932,2025-11-21,2025-Nov-21 21:00,Earth,false,false,2025-10-03 19:19:02.427056
3653322,3653322,(2013 UM9),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3653322,24.57,0.0324007435,0.0724502651,14.6649270564,40672052.16342114,2025-10-29,2025-Oct-29 12:44,Earth,false,false,2025-10-03 19:19:00.869599
3655550,3655550,(2013 YC38),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3655550,22.6,0.0802703167,0.1794898848,1.5975066207,70511443.32075813,2025-10-13,2025-Oct-13 16:35,Earth,false,false,2025-10-03 19:15:36.514855
3667048,3667048,(2014 GQ17),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3667048,27.1,0.0101054342,0.0225964377,9.9368459615,49002315.99586324,2025-10-04,2025-Oct-04 11:16,Earth,false,true,2025-10-03 13:34:50.502954
3667130,3667130,(2014 GJ35),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3667130,20.21,0.2412986969,0.5395602892,25.4527306192,35515266.70933237,2025-10-12,2025-Oct-12 19:06,Earth,false,false,2025-10-03 19:15:37.148944
3669149,3669149,(2014 HH123),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3669149,24.4,0.0350392641,0.0783501764,17.218732175,53759812.87181091,2025-10-30,2025-Oct-30 10:03,Earth,false,false,2025-10-03 19:19:00.869599
3672459,3672459,(2014 KG39),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3672459,25.0,0.02658,0.0594346868,15.6450995351,61811572.69836058,2025-10-27,2025-Oct-27 22:08,Earth,false,false,2025-10-03 19:19:00.869599
3691090,3691090,(2014 SP260),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3691090,23.4,0.0555334912,0.1241766613,5.4839481719,37048861.19535239,2025-10-23,2025-Oct-23 17:52,Earth,false,false,2025-10-03 19:19:00.208277
3691160,3691160,(2014 SZ261),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3691160,21.0,0.1677084622,0.3750075218,3.798396033,55548622.0570805,2025-11-20,2025-Nov-20 00:15,Earth,false,false,2025-10-03 19:19:02.427056
3693271,3693271,(2014 TT57),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3693271,21.8,0.1160259082,0.2594418179,16.7260285699,70260036.02193816,2025-10-10,2025-Oct-10 16:01,Earth,false,false,2025-10-03 19:12:56.840742
3694787,3694787,(2014 US115),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3694787,24.6,0.0319561887,0.0714562102,6.7130410357,38192014.90469481,2025-10-13,2025-Oct-13 22:28,Earth,false,false,2025-10-03 19:15:37.148944
